machine,status,anchor,k0,meta_a,meta_b,kmin,nrules,qh,score
1RB1LC_1LA---_0LD0LC_1RD0LA,irules,199360,445,1,1,2,0,T,2
1RB1LC_1LA---_0LD0LC_1RD1LA,irules,199360,445,1,1,1,0,T,2
1RB1LC_1LA---_0LD0LC_1RD1LC,irules,199714,631,1,2,1,0,T,3
1RB1LC_1LA---_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA---_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA---_0RD0RC_1LD1RC,irules,199083,630,1,2,1,0,T,3
1RB1LC_1LA---_1RC1LD_0LC0LD,irules,199083,630,1,2,1,0,T,3
1RB1LC_1LA---_1RC1LD_1RC0LD,irules,199811,446,1,1,1,0,T,3
1RB1LC_1LA---_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA---_1RD0LC_1RD1LC,irules,199811,446,1,1,1,0,T,3
1RB1LC_1LA0LA_1RD0LC_0RD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LA_1RD0LC_0RD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LC_0LB0RD_1RD1LB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LC_0LB0RD_1RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LC_0LD0LC_1RD1LB,irules,199714,631,1,2,1,0,T,3
1RB1LC_1LA0LC_0RB1RD_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LC_1RB1RD_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LC_1RD0LC_1RD1LB,irules,199811,446,1,1,1,0,T,3
1RB1LC_1LA0LD_0RC1LB_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LD_1RC1LB_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LD_1RC1LB_0LC0LD,irules,199083,630,1,2,1,0,T,3
1RB1LC_1LA0LD_1RC1LB_1RC0LD,irules,199811,446,1,1,1,0,T,3
1RB1LC_1LA0LD_1RC1LD_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0LD_1RD0LC_0RD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0RC_0RD0RC_1LD1RB,irules,199083,630,1,2,1,0,T,3
1RB1LC_1LA0RC_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0RD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0RD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0RD_1RB1RD_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA0RD_1RD1LC_0LC1RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LA_1RD0LC_0RD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LA_1RD0LC_0RD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LC_0LD0LC_1RD0LB,irules,199360,445,1,1,2,0,T,3
1RB1LC_1LA1LC_0LD0LC_1RD1LB,irules,199360,445,1,1,1,0,T,3
1RB1LC_1LA1LC_1LB0RD_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LC_1LB0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LD_0LB1RC_1LB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LD_0LD1RC_1LB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LD_0RC1LA_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1LD_1RC0LB_0LC0LD,irules,199363,445,1,1,1,0,T,3
1RB1LC_1LA1LD_1RC1LB_0LC0LD,irules,199363,445,1,1,1,0,T,3
1RB1LC_1LA1RA_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RA_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RB_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RC_0RD0RC_1LD0RB,irules,199363,445,1,1,1,0,T,3
1RB1LC_1LA1RC_0RD0RC_1LD1RB,irules,199363,445,1,1,1,0,T,3
1RB1LC_1LA1RC_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RC_1RB0LD_0RC1LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_0RB1LC_1RB0LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_0RD1LC_1RB0LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1LA0LC_0RD0RA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1LA0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1LA0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1LD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LA1RD_1RB1LC_0LC0RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB0LC_0LD0LC_1RD0LA,irules,199354,445,1,1,1,0,T,3
1RB1LC_1LB0LC_0LD0LC_1RD1LA,irules,199354,445,1,1,3,0,T,3
1RB1LC_1LB0RA_0LD0LC_1RD0LA,irules,199361,445,1,1,1,0,T,3
1RB1LC_1LB0RA_0LD0LC_1RD1LA,irules,199361,445,1,1,2,0,T,3
1RB1LC_1LB0RA_0LD0LC_1RD1LC,irules,199715,631,1,2,1,0,T,4
1RB1LC_1LB0RA_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB0RA_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB0RA_0RD0RC_1LD1RC,irules,199717,631,1,2,1,0,T,4
1RB1LC_1LB0RA_1RC1LD_0LC0LD,irules,199084,630,1,2,1,0,T,4
1RB1LC_1LB0RA_1RC1LD_1RC0LD,irules,199812,446,1,1,1,0,T,4
1RB1LC_1LB0RA_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB0RA_1RD0LC_1RD1LC,irules,199812,446,1,1,1,0,T,4
1RB1LC_1LB1LA_0LD0LC_1RD0LA,irules,199363,445,1,1,2,0,T,5
1RB1LC_1LB1LA_0LD0LC_1RD1LA,irules,199363,445,1,1,1,0,T,5
1RB1LC_1LB1LA_0LD0LC_1RD1LC,irules,199717,631,1,2,1,0,T,6
1RB1LC_1LB1LA_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1LA_0RD0RC_1LD1RC,irules,199715,631,1,2,1,0,T,6
1RB1LC_1LB1LA_1RC1LD_0LC0LD,irules,199086,630,1,2,1,0,T,6
1RB1LC_1LB1LA_1RC1LD_1RC0LD,irules,199814,446,1,1,1,0,T,6
1RB1LC_1LB1LA_1RD0LC_0RD0RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1LA_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1LA_1RD0LC_0RD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1LA_1RD0LC_1RD1LC,irules,199814,446,1,1,1,0,T,6
1RB1LC_1LB1LC_0LD0LC_1RD0LA,irules,199360,445,1,1,2,0,T,3
1RB1LC_1LB1LC_0LD0LC_1RD1LA,irules,199360,445,1,1,1,0,T,3
1RB1LC_1LB1LC_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_0LC0LD_0RA0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_0LC1RD_1LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_0LD0LC_1RD0LA,irules,199356,445,1,1,1,0,T,3
1RB1LC_1LB1RA_0LD0LC_1RD1LA,irules,199356,445,1,1,3,0,T,3
1RB1LC_1LB1RA_0LD0LC_1RD1LC,irules,199082,630,1,2,1,0,T,4
1RB1LC_1LB1RA_0RC1LD_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_1LC1RD_0RC0RD,irules,199083,630,1,2,1,0,T,4
1RB1LC_1LB1RA_1LC1RD_1LC0RD,irules,199811,446,1,1,1,0,T,4
1RB1LC_1LB1RA_1RC1LD_0LC0LD,irules,199716,631,1,2,1,0,T,4
1RB1LC_1LB1RA_1RC1LD_1RC0LD,irules,199813,446,1,1,1,0,T,4
1RB1LC_1LB1RA_1RD0LC_0RD0LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_1RD0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RA_1RD0LC_1RD1LC,irules,199810,446,1,1,1,0,T,4
1RB1LC_1LB1RC_0RC1LD_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RC_0RD0LA_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LB1RC_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC---_0LD0LC_1RD0LA,irules,199354,445,1,1,1,0,T,2
1RB1LC_1LC---_0LD0LC_1RD1LA,irules,199354,445,1,1,3,0,T,2
1RB1LC_1LC0LA_1RB1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC0LD_0LD0RA_1RD0RB,irules,199204,199,1,1,2,2,T,4
1RB1LC_1LC0RB_1LD1RB_0LC1RA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC0RD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC0RD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC0RD_1LA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC0RD_1LA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1LA_0LC1RD_0RB0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1LA_1RD1LB_0LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1LD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1LD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RA_0LC0LD_0RA0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RA_0LC1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RA_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RA_1RD1LB_0LC0RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RB_0RB1LD_0RA0LC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RB_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RC_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RC_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1LC1RD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC---_0LD0LC_1RD0LA,irules,199362,445,1,1,1,0,T,2
1RB1LC_1RC---_0LD0LC_1RD1LA,irules,199362,445,1,1,1,0,T,2
1RB1LC_1RC0LD_1LA1RB_0RC1LD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC0RB_0LC1RD_1LA1RB,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC0RC_1LA0LD_0LC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC0RC_1RD0LA_1LA0RA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC0RD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC0RD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1LB_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1LB_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1LB_1LA1RD_0LB0RC,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1LD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1LD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RA_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RA_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RB_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RC_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RD_1LA0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RD_1LA0RD_0LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RD_1LA0RD_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LC_1RC1RD_1LD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB0RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1LC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1LC_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1LC_1RC0LA_0LC0LD,irules,199363,445,1,1,1,0,T,3
1RB1LD_0LB1LC_1RC1LA_0LC0LD,irules,199363,445,1,1,1,0,T,3
1RB1LD_0LB1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1RC_1LA0RC_0RB0LB,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LB1RC_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC---_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC0LA_1RC1LA_0LC0LD,irules,199363,445,1,1,2,0,T,5
1RB1LD_0LC0LB_1RC1LD_1RA0LB,irules,199083,630,1,2,1,0,T,5
1RB1LD_0LC0LB_1RC1LD_1RA1LB,irules,199363,445,1,1,1,0,T,5
1RB1LD_0LC0RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC0RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC0RD_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1LA_1RC1LA_0LC0LD,irules,199363,445,1,1,1,0,T,5
1RB1LD_0LC1LB_1RC1LA_0LC0LD,irules,199363,445,1,1,1,0,T,7
1RB1LD_0LC1LC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1LC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1LD_1RC1LA_0LC0LD,irules,199357,445,1,1,3,0,T,5
1RB1LD_0LC1RA_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RA_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RA_1RC1LA_0LC0LD,irules,199361,445,1,1,2,0,T,7
1RB1LD_0LC1RB_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RB_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RB_1RC1LA_0LC0LD,irules,199365,445,1,1,1,0,T,6
1RB1LD_0LC1RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RD_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RD_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RD_1RB1LC_1LA0RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_0LC1RD_1RC1LA_0LC0LD,irules,199365,445,1,1,1,0,T,5
1RB1LD_0RC0LB_1LC1RA_1LA0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC0LD_1LA0RB_1LD1RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC0RB_1LC1RA_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC0RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1LB_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1LB_1LA1RD_1RC0LB,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1LB_1RD0LB_1LA1RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1LC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1LD_1LB1RC_1RA0LB,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1RA_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1RB_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_0RC1RD_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB0LC_1RC0LA_0LC0LD,irules,199359,445,1,1,1,0,T,3
1RB1LD_1LB0LC_1RC1LA_0LC0LD,irules,199359,445,1,1,2,0,T,3
1RB1LD_1LB0RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB0RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB0RC_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1LC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1LC_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1LC_1RC0LA_0LC0LD,irules,199363,445,1,1,1,0,T,3
1RB1LD_1LB1LC_1RC1LA_0LC0LD,irules,199363,445,1,1,1,0,T,3
1RB1LD_1LB1LC_1RD0LC_0RD1LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_0RC1LA_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_0RC1LA_1LC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_1LA0RD_0RC0LB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LB1RC_1RC0LA_0LC0LD,irules,199362,445,1,1,1,0,T,3
1RB1LD_1LB1RC_1RC1LA_0LC0LD,irules,199362,445,1,1,1,0,T,3
1RB1LD_1LC---_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0LA_0RC1RB_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0LA_1RC1LA_0LC0LD,irules,199363,445,1,1,2,0,T,5
1RB1LD_1LC0LB_1RC1LA_0LC0LD,irules,199367,445,1,1,1,0,T,7
1RB1LD_1LC0LD_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0LD_1RC1LA_0LC0LD,irules,199349,445,1,1,4,0,T,5
1RB1LD_1LC0RA_0RC1LA_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0LC0RA_1LA---,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0LC0RA_1RA1LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0LC0RD_1LA1RD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0LD1RA_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0LD1RA_1LC1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA0LC_0LD0LC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA0LC_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA1LA_0LD0RA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA1RA_0LD0LC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA1RA_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA1RB_0LD0LC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_0RA1RB_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_1LD1RA_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_1LD1RA_1LD1RB,irules,199811,446,1,1,2,0,T,4
1RB1LD_1LC0RB_1RA1LA_0LD0RA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RB_1RC1LA_0LC0LD,irules,199370,445,1,1,1,0,T,15
1RB1LD_1LC0RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RD_0RA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RD_1RA1LB_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC0RD_1RA1LB_0LC1RD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1LA_0RC0RB_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1LA_0RC1RB_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1LA_1RC1LA_0LC0LD,irules,199363,445,1,1,1,0,T,5
1RB1LD_1LC1LB_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1LB_1RC1LA_0LC0LD,irules,199367,445,1,1,1,0,T,7
1RB1LD_1LC1LC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1LC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1LD_1RC1LA_0LC0LD,irules,199357,445,1,1,2,0,T,5
1RB1LD_1LC1RA_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0LC0LD_0RA0RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0RB0LC_---1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0RB0LC_0LB0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0RB0LC_0LB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0RB0LC_0RA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0RB0LC_1RB0RA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_0RB0LC_1RB1RD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RA_1RC1LA_0LC0LD,irules,199351,445,1,1,4,0,T,5
1RB1LD_1LC1RB_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RB_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RB_0RB1LD_1RA0LC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RB_1RC1LA_0LC0LD,irules,199361,445,1,1,1,0,T,7
1RB1LD_1LC1RC_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RC_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RC_0RC1LA_1LA0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RC_0RC1LA_1LC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RC_0RC1LA_1RC0LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RC_1RC1LA_0LC0LD,irules,199359,445,1,1,2,0,T,5
1RB1LD_1LC1RD_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RD_0LD1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RD_0RB0LC_1RB0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1LC1RD_1LA0LC_0RD1LC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC---_1LA1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0LA_1LA0LD_1RB0RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0LD_0LA1RC_1LA0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0LD_1LA0RD_1LB1RC,irules,199194,117,1,1,6,2,T,1
1RB1LD_1RC0LD_1LA1RB_0RB1LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0LD_1LA1RB_0RC1LD,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_0LA1LA_0LD0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_0LA1LA_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_0LA1LB_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA---_0LD1RB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA0RB_0LD1LB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA0RC_0LD0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA0RC_0LD1LB,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA0RD_0LD0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA1LA_0LD0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA1LC_0LD0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA1RB_0LD0RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA1RB_0LD1RC,undecided,0,0,0,0,0,0,?,0
1RB1LD_1RC0RB_1LA1RD_0LD0RC,undecided,0,0,0,0,0,0,?,0
